Event_ID, Timestamp          , Vehicle_Type, Speed_kmh, Latitude , Longitude, Event_Type         , Severity
   17389, 2024-02-01 08:00:12, Motorcycle  ,        56, 51.13142 , 71.433633, Normal             , Low
   17390, 2024-02-01 08:00:12, Motorcycle  ,        84, 51.12997 , 71.432171, Normal             , Low
   17391, 2024-02-01 08:00:12, Motorcycle  ,        63, 51.129333, 71.431747, Normal             , Low
   17392, 2024-02-01 08:00:12, Bus         ,        57, 51.129537, 71.434487, Normal             , Low
   17393, 2024-02-01 08:00:12, Truck       ,         1, 51.12921 , 71.435   , Accident           , High
   17394, 2024-02-01 08:00:12, Bus         ,        72, 51.130033, 71.431537, Normal             , Low
   17395, 2024-02-01 08:00:12, Motorcycle  ,        71, 51.129464, 71.433773, Normal             , Low
   17396, 2024-02-01 08:00:12, Bus         ,        79, 51.131187, 71.434011, Normal             , Low
   17397, 2024-02-01 08:00:12, Truck       ,         1, 51.13096 , 71.43413 , Accident           , High
   17398, 2024-02-01 08:00:12, Truck       ,        76, 51.130594, 71.431565, Normal             , Low
   17399, 2024-02-01 08:00:12, Truck       ,        62, 51.131472, 71.432785, Normal             , Low
   17400, 2024-02-01 08:00:12, Truck       ,        53, 51.130793, 71.431144, Normal             , Low
   17401, 2024-02-01 08:00:12, Motorcycle  ,        76, 51.131286, 71.433395, Normal             , Low
   17402, 2024-02-01 08:00:12, Truck       ,        77, 51.131626, 71.431782, Normal             , Low
   17403, 2024-02-01 08:00:12, Bus         ,        84, 51.129746, 71.432993, Normal             , Low
   17404, 2024-02-01 08:00:12, Car         ,        80, 51.131395, 71.432645, Normal             , Low
   17405, 2024-02-01 08:00:12, Truck       ,        74, 51.129964, 71.432696, Normal             , Low
   17406, 2024-02-01 08:00:12, Truck       ,        85, 51.128943, 71.435333, Normal             , Low
   17407, 2024-02-01 08:00:12, Car         ,        60, 51.131268, 71.432067, Normal             , Low
   17408, 2024-02-01 08:00:12, Car         ,        65, 51.129573, 71.434349, Normal             , Low
   17409, 2024-02-01 08:00:12, Car         ,        74, 51.129198, 71.432045, Normal             , Low
   17410, 2024-02-01 08:00:12, Truck       ,        60, 51.130613, 71.432235, Normal             , Low
   17411, 2024-02-01 08:00:12, Motorcycle  ,        63, 51.128864, 71.433291, Normal             , Low
   17412, 2024-02-01 08:00:12, Car         ,        56, 51.129712, 71.430671, Normal             , Low
   17413, 2024-02-01 08:00:12, Bus         ,        62, 51.129779, 71.434081, Normal             , Low
   17414, 2024-02-01 08:00:12, Bus         ,        68, 51.129349, 71.432579, Normal             , Low
   17415, 2024-02-01 08:00:12, Car         ,        61, 51.131266, 71.431375, Normal             , Low
   17416, 2024-02-01 08:00:12, Motorcycle  ,        18, 51.131315, 71.43247 , Congestion         , Medium
   17417, 2024-02-01 08:00:12, Car         ,        52, 51.130715, 71.434706, Normal             , Low
   17418, 2024-02-01 08:00:12, Motorcycle  ,        74, 51.129097, 71.434945, Normal             , Low
   17419, 2024-02-01 08:00:12, Motorcycle  ,        60, 51.131303, 71.435243, Normal             , Low
   17420, 2024-02-01 08:00:12, Car         ,        85, 51.128904, 71.431741, Normal             , Low
   17421, 2024-02-01 08:00:12, Bus         ,        72, 51.131224, 71.430717, Normal             , Low
   17422, 2024-02-01 08:00:12, Car         ,        83, 51.128852, 71.43416 , Normal             , Low
   17423, 2024-02-01 08:00:12, Car         ,        29, 51.12888 , 71.434259, Congestion         , Medium
   17424, 2024-02-01 08:00:12, Car         ,        61, 51.129339, 71.433993, Normal             , Low
   17425, 2024-02-01 08:00:12, Motorcycle  ,        53, 51.128593, 71.433061, Normal             , Low
   17426, 2024-02-01 08:00:12, Truck       ,        74, 51.130802, 71.434674, Normal             , Low
   17427, 2024-02-01 08:00:12, Car         ,        74, 51.130578, 71.433368, Normal             , Low
   17428, 2024-02-01 08:00:12, Truck       ,        62, 51.130535, 71.434339, Normal             , Low
   17429, 2024-02-01 08:00:12, Car         ,        57, 51.129485, 71.434906, Normal             , Low
   17430, 2024-02-01 08:00:12, Car         ,        80, 51.131598, 71.435482, Normal             , Low
   17431, 2024-02-01 08:00:12, Motorcycle  ,        84, 51.131399, 71.434764, Normal             , Low
   17432, 2024-02-01 08:00:12, Truck       ,        28, 51.1316  , 71.434362, Congestion         , Medium
   17433, 2024-02-01 08:00:12, Truck       ,        60, 51.131208, 71.435658, Normal             , Low
   17434, 2024-02-01 08:00:12, Bus         ,        69, 51.128827, 71.433879, Normal             , Low
   17435, 2024-02-01 08:00:12, Motorcycle  ,        83, 51.128796, 71.433886, Normal             , Low
   17436, 2024-02-01 08:00:12, Car         ,        55, 51.129057, 71.435525, Normal             , Low
   17437, 2024-02-01 08:00:12, Motorcycle  ,        56, 51.128969, 71.432967, Normal             , Low
   17438, 2024-02-01 08:00:12, Motorcycle  ,        60, 51.130096, 71.435298, Normal             , Low
   17439, 2024-02-01 08:00:12, Car         ,        60, 51.129708, 71.435102, Normal             , Low
   17440, 2024-02-01 08:00:12, Bus         ,        74, 51.129553, 71.432383, Normal             , Low
   17441, 2024-02-01 08:00:12, Truck       ,        72, 51.129554, 71.434385, Normal             , Low
   17442, 2024-02-01 08:00:12, Bus         ,        70, 51.129889, 71.43345 , Normal             , Low
   17443, 2024-02-01 08:00:12, Car         ,        75, 51.130458, 71.434653, Normal             , Low
   17444, 2024-02-01 08:00:12, Car         ,        82, 51.128677, 71.430743, Normal             , Low
   17445, 2024-02-01 08:00:12, Motorcycle  ,        68, 51.130223, 71.432763, Normal             , Low
   17446, 2024-02-01 08:00:12, Bus         ,        40, 51.131475, 71.435415, Sudden Deceleration, Medium
   17447, 2024-02-01 08:00:12, Bus         ,        83, 51.128919, 71.433295, Normal             , Low
   17448, 2024-02-01 08:00:12, Truck       ,        79, 51.128617, 71.434208, Normal             , Low
   17449, 2024-02-01 08:00:12, Car         ,        64, 51.129391, 71.434794, Normal             , Low
   17450, 2024-02-01 08:00:12, Motorcycle  ,        71, 51.130388, 71.435223, Normal             , Low
   17451, 2024-02-01 08:00:12, Motorcycle  ,        57, 51.129027, 71.435491, Normal             , Low
   17452, 2024-02-01 08:00:12, Truck       ,        55, 51.129521, 71.430694, Normal             , Low
   17453, 2024-02-01 08:00:12, Truck       ,        65, 51.131376, 71.434497, Normal             , Low
   17454, 2024-02-01 08:00:12, Truck       ,        80, 51.131446, 71.431752, Normal             , Low
   17455, 2024-02-01 08:00:12, Car         ,        82, 51.129819, 71.435336, Normal             , Low
   17456, 2024-02-01 08:00:12, Bus         ,        61, 51.131534, 71.431864, Normal             , Low
   17457, 2024-02-01 08:00:12, Bus         ,        61, 51.128733, 71.43511 , Normal             , Low
   17458, 2024-02-01 08:00:12, Truck       ,        73, 51.131118, 71.433534, Normal             , Low
   17459, 2024-02-01 08:00:12, Car         ,        58, 51.129592, 71.43334 , Normal             , Low
   17460, 2024-02-01 08:00:12, Motorcycle  ,         1, 51.129924, 71.431341, Accident           , High
   17461, 2024-02-01 08:00:12, Truck       ,        78, 51.128726, 71.430887, Normal             , Low
   17462, 2024-02-01 08:00:12, Car         ,        71, 51.128962, 71.431374, Normal             , Low
   17463, 2024-02-01 08:00:12, Car         ,        58, 51.13078 , 71.433918, Normal             , Low
   17464, 2024-02-01 08:00:12, Motorcycle  ,        56, 51.128751, 71.434874, Normal             , Low
   17465, 2024-02-01 08:00:12, Bus         ,        82, 51.131309, 71.431726, Normal             , Low
   17466, 2024-02-01 08:00:12, Bus         ,        63, 51.129692, 71.431068, Normal             , Low
   17467, 2024-02-01 08:00:12, Car         ,        68, 51.130295, 71.432146, Normal             , Low
   17468, 2024-02-01 08:00:12, Car         ,        41, 51.131046, 71.432285, Sudden Deceleration, Medium
   17469, 2024-02-01 08:00:12, Bus         ,        59, 51.130632, 71.435533, Normal             , Low
   17470, 2024-02-01 08:00:12, Car         ,        71, 51.128805, 71.432915, Normal             , Low
   17471, 2024-02-01 08:00:12, Car         ,        73, 51.129446, 71.43129 , Normal             , Low
   17472, 2024-02-01 08:00:12, Bus         ,        82, 51.130376, 71.434323, Normal             , Low
   17473, 2024-02-01 08:00:12, Truck       ,        85, 51.130332, 71.431365, Normal             , Low
   17474, 2024-02-01 08:00:12, Car         ,        74, 51.129488, 71.435375, Normal             , Low
   17475, 2024-02-01 08:00:12, Motorcycle  ,        72, 51.129763, 71.435387, Normal             , Low
   17476, 2024-02-01 08:00:12, Bus         ,        78, 51.13118 , 71.433975, Normal             , Low
   17477, 2024-02-01 08:00:12, Motorcycle  ,        71, 51.129009, 71.43514 , Normal             , Low
   17478, 2024-02-01 08:00:12, Car         ,        64, 51.129763, 71.433081, Normal             , Low
   17479, 2024-02-01 08:00:12, Bus         ,        55, 51.129131, 71.431857, Normal             , Low
   17480, 2024-02-01 08:00:12, Bus         ,        66, 51.1297  , 71.431059, Normal             , Low
   17481, 2024-02-01 08:00:12, Bus         ,        68, 51.130177, 71.435635, Normal             , Low
   17482, 2024-02-01 08:00:12, Motorcycle  ,        62, 51.129942, 71.431431, Normal             , Low
   17483, 2024-02-01 08:00:12, Car         ,        68, 51.130772, 71.431364, Normal             , Low
   17484, 2024-02-01 08:00:12, Car         ,        54, 51.128922, 71.432714, Normal             , Low
   17485, 2024-02-01 08:00:12, Car         ,        74, 51.129181, 71.435028, Normal             , Low
   17486, 2024-02-01 08:00:12, Motorcycle  ,        64, 51.131196, 71.434637, Normal             , Low
   17487, 2024-02-01 08:00:12, Truck       ,        79, 51.129181, 71.434344, Normal             , Low
   17488, 2024-02-01 08:00:12, Motorcycle  ,        53, 51.130091, 71.43466 , Normal             , Low
   17489, 2024-02-01 08:00:12, Car         ,        81, 51.131007, 71.432769, Normal             , Low
   17490, 2024-02-01 08:00:12, Truck       ,        72, 51.129074, 71.43066 , Normal             , Low
   17491, 2024-02-01 08:00:12, Car         ,        59, 51.131053, 71.433299, Normal             , Low
   17492, 2024-02-01 08:00:12, Bus         ,        53, 51.130028, 71.431683, Normal             , Low
   17493, 2024-02-01 08:00:12, Truck       ,        82, 51.12889 , 71.435082, Normal             , Low
   17494, 2024-02-01 08:00:12, Truck       ,        41, 51.12946 , 71.431809, Sudden Deceleration, Medium
   17495, 2024-02-01 08:00:12, Truck       ,        20, 51.130066, 71.430982, Congestion         , Medium
   17496, 2024-02-01 08:00:12, Car         ,        82, 51.129373, 71.434725, Normal             , Low
   17497, 2024-02-01 08:00:12, Truck       ,        57, 51.130101, 71.43379 , Normal             , Low
   17498, 2024-02-01 08:00:12, Truck       ,        80, 51.128763, 71.432544, Normal             , Low
   17499, 2024-02-01 08:00:12, Car         ,        27, 51.130154, 71.431037, Congestion         , Medium
   17500, 2024-02-01 08:00:12, Motorcycle  ,        71, 51.131471, 71.431245, Normal             , Low
   17501, 2024-02-01 08:00:12, Motorcycle  ,        70, 51.128851, 71.43506 , Normal             , Low
   17502, 2024-02-01 08:00:12, Car         ,        53, 51.1289  , 71.432995, Normal             , Low
   17503, 2024-02-01 08:00:12, Bus         ,        58, 51.129033, 71.435055, Normal             , Low
   17504, 2024-02-01 08:00:12, Bus         ,        61, 51.13133 , 71.431442, Normal             , Low
   17505, 2024-02-01 08:00:12, Motorcycle  ,        59, 51.129199, 71.434143, Normal             , Low
   17506, 2024-02-01 08:00:12, Car         ,        69, 51.130156, 71.43136 , Normal             , Low
   17507, 2024-02-01 08:00:12, Car         ,        74, 51.130673, 71.434492, Normal             , Low
   17508, 2024-02-01 08:00:12, Car         ,        20, 51.129053, 71.433683, Congestion         , Medium
   17509, 2024-02-01 08:00:12, Car         ,        77, 51.130416, 71.431671, Normal             , Low
   17510, 2024-02-01 08:00:12, Car         ,        75, 51.128785, 71.432807, Normal             , Low
   17511, 2024-02-01 08:00:12, Motorcycle  ,        64, 51.130424, 71.432999, Normal             , Low
   17512, 2024-02-01 08:00:12, Bus         ,        85, 51.129042, 71.431404, Normal             , Low
   17513, 2024-02-01 08:00:12, Motorcycle  ,        42, 51.130447, 71.432812, Sudden Deceleration, Medium
   17514, 2024-02-01 08:00:12, Car         ,        66, 51.130728, 71.434349, Normal             , Low
   17515, 2024-02-01 08:00:12, Motorcycle  ,        73, 51.130658, 71.434022, Normal             , Low
   17516, 2024-02-01 08:00:12, Car         ,        64, 51.129615, 71.43547 , Normal             , Low
   17517, 2024-02-01 08:00:12, Truck       ,        77, 51.131549, 71.435229, Normal             , Low
   17518, 2024-02-01 08:00:12, Car         ,        53, 51.131644, 71.434512, Normal             , Low
   17519, 2024-02-01 08:00:12, Bus         ,        60, 51.128721, 71.435485, Normal             , Low
   17520, 2024-02-01 08:00:12, Motorcycle  ,        69, 51.129754, 71.433484, Normal             , Low
   17521, 2024-02-01 08:00:12, Car         ,        81, 51.129552, 71.433659, Normal             , Low
   17522, 2024-02-01 08:00:12, Bus         ,        65, 51.129618, 71.432355, Normal             , Low
   17523, 2024-02-01 08:00:12, Car         ,        77, 51.130664, 71.431246, Normal             , Low
   17524, 2024-02-01 08:00:12, Motorcycle  ,        77, 51.12995 , 71.43055 , Normal             , Low
   17525, 2024-02-01 08:00:12, Car         ,        79, 51.130504, 71.432448, Normal             , Low
   17526, 2024-02-01 08:00:12, Motorcycle  ,        71, 51.130957, 71.435262, Normal             , Low
   17527, 2024-02-01 08:00:12, Bus         ,        82, 51.130431, 71.431151, Normal             , Low
   17528, 2024-02-01 08:00:12, Bus         ,        75, 51.129453, 71.431316, Normal             , Low
   17529, 2024-02-01 08:00:12, Truck       ,        60, 51.130983, 71.433267, Normal             , Low
   17530, 2024-02-01 08:00:12, Car         ,        69, 51.130834, 71.43564 , Normal             , Low
   17531, 2024-02-01 08:00:12, Car         ,        82, 51.13056 , 71.43517 , Normal             , Low
   17532, 2024-02-01 08:00:12, Bus         ,        77, 51.130797, 71.432684, Normal             , Low
   17533, 2024-02-01 08:00:12, Bus         ,        66, 51.130625, 71.43078 , Normal             , Low
   17534, 2024-02-01 08:00:12, Car         ,        66, 51.131605, 71.43162 , Normal             , Low
   17535, 2024-02-01 08:00:12, Bus         ,        76, 51.13053 , 71.434735, Normal             , Low
   17536, 2024-02-01 08:00:12, Bus         ,        52, 51.130328, 71.433848, Normal             , Low
   17537, 2024-02-01 08:00:12, Bus         ,        56, 51.131286, 71.432206, Normal             , Low
   17538, 2024-02-01 08:00:12, Car         ,        80, 51.128628, 71.431922, Normal             , Low
   17539, 2024-02-01 08:00:12, Truck       ,        74, 51.129054, 71.433492, Normal             , Low
   17540, 2024-02-01 08:00:12, Motorcycle  ,        85, 51.130284, 71.431286, Normal             , Low
   17541, 2024-02-01 08:00:12, Car         ,        20, 51.129089, 71.435072, Congestion         , Medium
   17542, 2024-02-01 08:00:12, Car         ,        83, 51.131126, 71.435626, Normal             , Low
   17543, 2024-02-01 08:00:12, Car         ,        41, 51.128798, 71.431721, Sudden Deceleration, Medium
   17544, 2024-02-01 08:00:12, Truck       ,        62, 51.129143, 71.433604, Normal             , Low
   17545, 2024-02-01 08:00:12, Car         ,        56, 51.128627, 71.431804, Normal             , Low
   17546, 2024-02-01 08:00:12, Truck       ,        71, 51.131448, 71.431384, Normal             , Low
   17547, 2024-02-01 08:00:12, Car         ,        53, 51.129832, 71.432354, Normal             , Low
   17548, 2024-02-01 08:00:12, Motorcycle  ,        58, 51.129246, 71.431066, Normal             , Low
   17549, 2024-02-01 08:00:12, Truck       ,        41, 51.129863, 71.435595, Sudden Deceleration, Medium
   17550, 2024-02-01 08:00:12, Car         ,        67, 51.128873, 71.431631, Normal             , Low
   17551, 2024-02-01 08:00:12, Bus         ,        77, 51.130966, 71.43113 , Normal             , Low
   17552, 2024-02-01 08:00:12, Car         ,        70, 51.131655, 71.430676, Normal             , Low
   17553, 2024-02-01 08:00:12, Car         ,         4, 51.130934, 71.435038, Accident           , High
   17554, 2024-02-01 08:00:12, Truck       ,        21, 51.129208, 71.433278, Congestion         , Medium
   17555, 2024-02-01 08:00:12, Car         ,        41, 51.128798, 71.43128 , Sudden Deceleration, Medium
   17556, 2024-02-01 08:00:12, Motorcycle  ,        63, 51.131096, 71.431509, Normal             , Low
   17557, 2024-02-01 08:00:12, Car         ,        68, 51.130004, 71.430452, Normal             , Low
   17558, 2024-02-01 08:00:12, Motorcycle  ,        21, 51.131309, 71.432041, Congestion         , Medium
   17559, 2024-02-01 08:00:12, Bus         ,        67, 51.128725, 71.433992, Normal             , Low
   17560, 2024-02-01 08:00:12, Bus         ,        73, 51.129031, 71.435626, Normal             , Low
   17561, 2024-02-01 08:00:12, Car         ,        85, 51.129353, 71.4335  , Normal             , Low
   17562, 2024-02-01 08:00:12, Bus         ,        53, 51.128609, 71.433379, Normal             , Low
   17563, 2024-02-01 08:00:12, Car         ,        71, 51.130659, 71.432693, Normal             , Low
   17564, 2024-02-01 08:00:12, Car         ,        80, 51.129747, 71.431183, Normal             , Low
   17565, 2024-02-01 08:00:12, Motorcycle  ,        58, 51.130495, 71.432228, Normal             , Low
   17566, 2024-02-01 08:00:12, Bus         ,        56, 51.130491, 71.430677, Normal             , Low
   17567, 2024-02-01 08:00:12, Car         ,        85, 51.13112 , 71.430845, Normal             , Low
   17568, 2024-02-01 08:00:12, Bus         ,        82, 51.128908, 71.432688, Normal             , Low
   17569, 2024-02-01 08:00:12, Motorcycle  ,        83, 51.12922 , 71.432732, Normal             , Low
   17570, 2024-02-01 08:00:12, Truck       ,        62, 51.131481, 71.432575, Normal             , Low
   17571, 2024-02-01 08:00:12, Motorcycle  ,        74, 51.131306, 71.435468, Normal             , Low
   17572, 2024-02-01 08:00:12, Truck       ,        66, 51.130538, 71.433071, Normal             , Low
   17573, 2024-02-01 08:00:12, Car         ,        68, 51.131497, 71.434442, Normal             , Low
   17574, 2024-02-01 08:00:12, Bus         ,        21, 51.130844, 71.43542 , Congestion         , Medium
   17575, 2024-02-01 08:00:12, Truck       ,        84, 51.129884, 71.430915, Normal             , Low
   17576, 2024-02-01 08:00:12, Truck       ,        83, 51.128777, 71.430593, Normal             , Low
   17577, 2024-02-01 08:00:12, Car         ,        52, 51.131659, 71.433209, Normal             , Low
   17578, 2024-02-01 08:00:12, Car         ,        74, 51.130473, 71.433871, Normal             , Low
   17579, 2024-02-01 08:00:12, Motorcycle  ,        76, 51.131042, 71.435443, Normal             , Low
   17580, 2024-02-01 08:00:12, Truck       ,        79, 51.129288, 71.434293, Normal             , Low
   17581, 2024-02-01 08:00:12, Motorcycle  ,        80, 51.129301, 71.433893, Normal             , Low
   17582, 2024-02-01 08:00:12, Car         ,        67, 51.130645, 71.432877, Normal             , Low
   17583, 2024-02-01 08:00:12, Car         ,        75, 51.131245, 71.430875, Normal             , Low
   17584, 2024-02-01 08:00:12, Car         ,        73, 51.130042, 71.431782, Normal             , Low
   17585, 2024-02-01 08:00:12, Truck       ,        78, 51.130798, 71.431978, Normal             , Low
   17586, 2024-02-01 08:00:12, Motorcycle  ,        68, 51.128684, 71.432686, Normal             , Low
   17587, 2024-02-01 08:00:12, Motorcycle  ,        64, 51.129464, 71.43562 , Normal             , Low
   17588, 2024-02-01 08:00:12, Truck       ,         5, 51.131206, 71.434487, Accident           , High
   17589, 2024-02-01 08:00:12, Truck       ,        80, 51.131228, 71.431552, Normal             , Low
   17590, 2024-02-01 08:00:12, Motorcycle  ,        60, 51.131226, 71.433642, Normal             , Low
   17591, 2024-02-01 08:00:12, Truck       ,        57, 51.130333, 71.432797, Normal             , Low
   17592, 2024-02-01 08:00:12, Motorcycle  ,         4, 51.130322, 71.432394, Accident           , High
   17593, 2024-02-01 08:00:12, Truck       ,        82, 51.131356, 71.434681, Normal             , Low
   17594, 2024-02-01 08:00:12, Motorcycle  ,        66, 51.128661, 71.433523, Normal             , Low
   17595, 2024-02-01 08:00:12, Bus         ,        84, 51.130986, 71.433872, Normal             , Low
   17596, 2024-02-01 08:00:12, Bus         ,        58, 51.129391, 71.431082, Normal             , Low
   17597, 2024-02-01 08:00:12, Bus         ,        72, 51.12906 , 71.431995, Normal             , Low
   17598, 2024-02-01 08:00:12, Car         ,        54, 51.129354, 71.434155, Normal             , Low
   17599, 2024-02-01 08:00:12, Bus         ,        82, 51.130336, 71.433845, Normal             , Low
   17600, 2024-02-01 08:00:12, Motorcycle  ,        68, 51.131599, 71.434389, Normal             , Low
   17601, 2024-02-01 08:00:12, Bus         ,        70, 51.131014, 71.433159, Normal             , Low
   17602, 2024-02-01 08:00:12, Truck       ,        76, 51.12962 , 71.431039, Normal             , Low
   17603, 2024-02-01 08:00:12, Motorcycle  ,        58, 51.129336, 71.432738, Normal             , Low
   17604, 2024-02-01 08:00:12, Car         ,        58, 51.129618, 71.430724, Normal             , Low
   17605, 2024-02-01 08:00:12, Car         ,        60, 51.130276, 71.43433 , Normal             , Low
   17606, 2024-02-01 08:00:12, Motorcycle  ,        56, 51.129637, 71.433595, Normal             , Low
   17607, 2024-02-01 08:00:12, Car         ,        85, 51.131124, 71.43086 , Normal             , Low
   17608, 2024-02-01 08:00:12, Truck       ,        62, 51.12977 , 71.431297, Normal             , Low
   17609, 2024-02-01 08:00:12, Bus         ,        74, 51.131451, 71.433286, Normal             , Low
   17610, 2024-02-01 08:00:12, Motorcycle  ,        65, 51.129893, 71.434607, Normal             , Low
   17611, 2024-02-01 08:00:12, Car         ,        55, 51.131623, 71.430975, Normal             , Low
   17612, 2024-02-01 08:00:12, Motorcycle  ,        79, 51.128705, 71.434798, Normal             , Low
   17613, 2024-02-01 08:00:12, Truck       ,        57, 51.131118, 71.432992, Normal             , Low
   17614, 2024-02-01 08:00:12, Car         ,        71, 51.130915, 71.433364, Normal             , Low
   17615, 2024-02-01 08:00:12, Motorcycle  ,        60, 51.129792, 71.435512, Normal             , Low
   17616, 2024-02-01 08:00:12, Car         ,        57, 51.130699, 71.432928, Normal             , Low
   17617, 2024-02-01 08:00:12, Truck       ,        56, 51.131253, 71.43499 , Normal             , Low
   17618, 2024-02-01 08:00:12, Motorcycle  ,        61, 51.12948 , 71.433111, Normal             , Low
   17619, 2024-02-01 08:00:12, Truck       ,        76, 51.129771, 71.435199, Normal             , Low
   17620, 2024-02-01 08:00:12, Car         ,        78, 51.131435, 71.43075 , Normal             , Low
   17621, 2024-02-01 08:00:12, Car         ,        70, 51.130794, 71.43282 , Normal             , Low
   17622, 2024-02-01 08:00:12, Car         ,        85, 51.12945 , 71.432402, Normal             , Low
   17623, 2024-02-01 08:00:12, Bus         ,        67, 51.130714, 71.433749, Normal             , Low
   17624, 2024-02-01 08:00:12, Truck       ,        42, 51.129419, 71.435052, Sudden Deceleration, Medium
   17625, 2024-02-01 08:00:12, Bus         ,        52, 51.129387, 71.433228, Normal             , Low
   17626, 2024-02-01 08:00:12, Car         ,        85, 51.131353, 71.434818, Normal             , Low
   17627, 2024-02-01 08:00:12, Bus         ,        79, 51.130735, 71.43351 , Normal             , Low
   17628, 2024-02-01 08:00:12, Car         ,        67, 51.129869, 71.432219, Normal             , Low
   17629, 2024-02-01 08:00:12, Bus         ,        68, 51.128948, 71.435573, Normal             , Low
   17630, 2024-02-01 08:00:12, Car         ,        67, 51.130505, 71.430851, Normal             , Low
   17631, 2024-02-01 08:00:12, Car         ,        74, 51.129274, 71.432012, Normal             , Low
   17632, 2024-02-01 08:00:12, Truck       ,        61, 51.129062, 71.434027, Normal             , Low
   17633, 2024-02-01 08:00:12, Bus         ,        68, 51.129007, 71.433533, Normal             , Low
   17634, 2024-02-01 08:00:12, Bus         ,        63, 51.129564, 71.43532 , Normal             , Low
   17635, 2024-02-01 08:00:12, Motorcycle  ,        79, 51.130273, 71.433719, Normal             , Low
   17636, 2024-02-01 08:00:12, Truck       ,        81, 51.130492, 71.432563, Normal             , Low
   17637, 2024-02-01 08:00:12, Bus         ,        57, 51.129423, 71.431757, Normal             , Low
   17638, 2024-02-01 08:00:12, Motorcycle  ,        81, 51.129893, 71.433352, Normal             , Low
   17639, 2024-02-01 08:00:12, Bus         ,        62, 51.131217, 71.434462, Normal             , Low
   17640, 2024-02-01 08:00:12, Car         ,        66, 51.128662, 71.434064, Normal             , Low
   17641, 2024-02-01 08:00:12, Bus         ,        10, 51.13025 , 71.435347, Congestion         , Medium
   17642, 2024-02-01 08:00:12, Car         ,        82, 51.129854, 71.432994, Normal             , Low
   17643, 2024-02-01 08:00:12, Car         ,        70, 51.130467, 71.435363, Normal             , Low
   17644, 2024-02-01 08:00:12, Car         ,        68, 51.131379, 71.432389, Normal             , Low
   17645, 2024-02-01 08:00:12, Car         ,        11, 51.129527, 71.432999, Congestion         , Medium
   17646, 2024-02-01 08:00:12, Truck       ,        74, 51.130923, 71.430834, Normal             , Low
   17647, 2024-02-01 08:00:12, Motorcycle  ,        42, 51.129777, 71.434676, Sudden Deceleration, Medium
   17648, 2024-02-01 08:00:12, Motorcycle  ,        61, 51.128958, 71.431827, Normal             , Low
   17649, 2024-02-01 08:00:12, Truck       ,        62, 51.128919, 71.43261 , Normal             , Low
   17650, 2024-02-01 08:00:12, Truck       ,        85, 51.128946, 71.434228, Normal             , Low
   17651, 2024-02-01 08:00:12, Motorcycle  ,        65, 51.129092, 71.434443, Normal             , Low
   17652, 2024-02-01 08:00:12, Car         ,        65, 51.131219, 71.435333, Normal             , Low
   17653, 2024-02-01 08:00:12, Car         ,        64, 51.129602, 71.432312, Normal             , Low
   17654, 2024-02-01 08:00:12, Truck       ,        58, 51.131119, 71.43274 , Normal             , Low
   17655, 2024-02-01 08:00:12, Motorcycle  ,        85, 51.12869 , 71.432868, Normal             , Low
   17656, 2024-02-01 08:00:12, Bus         ,        75, 51.130866, 71.431314, Normal             , Low
   17657, 2024-02-01 08:00:12, Car         ,        52, 51.130998, 71.435285, Normal             , Low
   17658, 2024-02-01 08:00:12, Car         ,        85, 51.129366, 71.435613, Normal             , Low
   17659, 2024-02-01 08:00:12, Bus         ,        57, 51.131104, 71.430949, Normal             , Low
   17660, 2024-02-01 08:00:12, Bus         ,         1, 51.128587, 71.433417, Accident           , High
   17661, 2024-02-01 08:00:12, Motorcycle  ,        74, 51.130774, 71.433043, Normal             , Low
   17662, 2024-02-01 08:00:12, Car         ,        68, 51.131499, 71.432385, Normal             , Low
   17663, 2024-02-01 08:00:12, Truck       ,        68, 51.13043 , 71.435346, Normal             , Low
   17664, 2024-02-01 08:00:12, Car         ,        55, 51.131496, 71.434888, Normal             , Low
   17665, 2024-02-01 08:00:12, Bus         ,        82, 51.129283, 71.433601, Normal             , Low
   17666, 2024-02-01 08:00:12, Truck       ,        85, 51.128559, 71.433104, Normal             , Low
   17667, 2024-02-01 08:00:12, Car         ,        53, 51.130354, 71.431992, Normal             , Low
   17668, 2024-02-01 08:00:12, Motorcycle  ,        60, 51.130976, 71.43476 , Normal             , Low
   17669, 2024-02-01 08:00:12, Bus         ,        83, 51.129658, 71.432953, Normal             , Low
   17670, 2024-02-01 08:00:12, Car         ,        30, 51.129372, 71.431058, Congestion         , Medium
   17671, 2024-02-01 08:00:12, Truck       ,        59, 51.129079, 71.433724, Normal             , Low
   17672, 2024-02-01 08:00:12, Truck       ,        76, 51.130927, 71.433289, Normal             , Low
   17673, 2024-02-01 08:00:12, Car         ,        78, 51.1298  , 71.433899, Normal             , Low
   17674, 2024-02-01 08:00:12, Bus         ,        67, 51.131277, 71.432183, Normal             , Low
   17675, 2024-02-01 08:00:12, Car         ,        68, 51.130109, 71.432905, Normal             , Low
   17676, 2024-02-01 08:00:12, Bus         ,        64, 51.129979, 71.431558, Normal             , Low
   17677, 2024-02-01 08:00:12, Motorcycle  ,        75, 51.129702, 71.433615, Normal             , Low
   17678, 2024-02-01 08:00:12, Truck       ,        79, 51.131493, 71.432856, Normal             , Low
   17679, 2024-02-01 08:00:12, Motorcycle  ,        42, 51.129568, 71.434548, Sudden Deceleration, Medium
